#Created by Dan	Scolnic	based on average supercal corrections from http://arxiv.org/abs/1508.05361 with	data from http://arxiv.org/abs/1310.3824
#zHD has coherent flow corrections from Turnbull, Hudson et al.  z is the heliocentric redshift.

#To use this for cosmology, one should make a cut of abs(x1)<3, abs(c)<0.3, fitprob>0.01, pkmjderr<2.0, x1err<1.0, and some reasonable 3-4 sigma cut on Hubble Residual (mures) outliers.

NVAR: 40 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MURES MUPULL sbar cbar ERRCODE 
SN: 2000cx 2000 62 0 NULL 0.00690 0.00001 0.00690 0.00001 -9 -9 108.5745 77.5530 67.8604 51752.617 0.105 -2.22140e+00 0.1139 0.8600 8.44647e-02 14.6982 0.1570 2.36989e-02 3.68597e-03 -9.28288e-05 3.54125e-05 -3.66002e-06 233 2245.9001 0 21.189381 9.511770 3.7359   31.0851  0.3097 -1.273 -4.110 -2.215  0.567 0 
SN: 2000dk 2000 62 0 NULL 0.01645 0.00001 0.01744 0.00001 10.4766 0.3742 155.1071 135.7177 90.4783 51812.922 0.092 -2.04202e+00 7.87454e-02 -1.92849e-02 2.91492e-02 15.0977 5.16914e-02 1.64030e-02 7.99828e-04 -1.05150e-04 -6.78567e-07 -1.72029e-05 23 26.4872 0.3289 16.844589 32.411072 18.4708   34.2355  0.0643 -0.154 -2.388 -1.994 -0.078 0 
SN: 2000fa 2000 62 0 NULL 0.02180 0.00001 0.02180 0.00001 -9 -9 155.1071 108.5743 98.7034 51893.102 0.081 0.4851 8.35001e-02 5.01137e-02 2.87688e-02 15.6192 5.20429e-02 1.01466e-02 4.98203e-04 -7.69116e-05 -3.99957e-06 -1.06064e-05 17 16.3514 0.4991 108.877480 23.426439 21.6186   34.8957  0.0639  0.015  0.234  0.482  0.053 0 
SN: 2001ah 2001 63 0 NULL 0.05838 0.00001 0.05780 0.00001 11.1410 2.00000e-02 58.8370 45.4655 43.4778 52006.574 0.995 1.4425 0.7416 -3.25746e-02 2.92294e-02 17.4041 6.41964e-02 1.96039e-03 1.19407e-04 -9.92890e-04 -5.50133e-06 -1.24347e-06 16 22.5864 0.1252 167.624313 55.160839 28.1576   37.0710  0.1443  0.016  0.109  1.405 -0.032 0 
SN: 2001az 2001 63 0 NULL 0.04060 0.00001 0.04070 0.00001 11.3760 5.90000e-02 55.5364 52.6357 47.6282 52031.035 0.913 1.0732 0.4544 -7.48477e-02 2.99150e-02 16.6745 5.05846e-02 3.83875e-03 1.83080e-04 2.13323e-03 2.26020e-05 -3.68139e-06 14 7.4740 0.9431 248.614487 76.029541 10.5248   36.4207  0.0723  0.154  2.128  0.624 -0.034 0 
SN: 2001da 2001 63 0 NULL 0.01598 0.00001 0.01720 0.00001 11.0060 4.20000e-02 43.4828 41.6757 32.2610 52107.688 1.378 -7.21728e-01 0.8974 9.65662e-02 3.63657e-02 15.2380 5.85173e-02 1.44139e-02 7.98175e-04 1.64755e-03 1.30357e-04 -2.07807e-05 3 4.2450 0.3739 358.386414 8.117280 7.8455   34.2016  0.1350 -0.157 -1.163  0.155  0.076 0 
SN: 2001en 2001 63 0 NULL 0.01494 0.00001 0.01587 0.00001 11.1330 7.80000e-02 71.4205 55.5595 50 52194.238 0.343 -1.13060e+00 8.17829e-02 4.93493e-02 2.90963e-02 14.8909 4.63853e-02 1.98443e-02 8.66168e-04 -1.90980e-04 1.20493e-05 -2.00293e-05 17 26.5749 8.73206e-02 21.345230 34.025021 14.6541   33.9436  0.0608 -0.238 -3.913 -1.073 -0.053 0 
SN: 2001fe 2001 63 0 NULL 0.01449 0.00001 0.01354 0.00001 10.2770 9.50000e-02 90.9022 83.3293 62.5035 52229.309 0.248 0.6156 9.34036e-02 -2.25052e-02 2.62508e-02 14.4353 3.19982e-02 3.01914e-02 9.03026e-04 -3.08346e-04 5.37285e-06 -2.01063e-05 22 20.5728 0.6072 144.487595 25.494680 19.7945   33.9552  0.0598  0.122  2.041  0.551  0.025 0 
SN: 2001gb 2001 63 0 NULL 0.02676 0.00001 0.02570 0.00001 10.4990 0.1310 50.0054 43.4913 14.4923 52235.012 2.153 -5.68881e-01 0.4379 6.42304e-02 5.09998e-02 16.2225 0.1182 5.82114e-03 6.69790e-04 -3.14335e-03 8.08929e-05 -2.19149e-05 4 8.0653 0.1527 149.753998 17.820089 8.7897   35.3076  0.1324  0.063  0.477 -0.639  0.079 0 
SN: 2001G 2001 63 0 NULL 0.01736 0.00001 0.01680 0.00001 10.4990 4.80000e-02 52.6313 45.4545 35.7113 51931.180 0.850 0.2144 0.2982 -3.26392e-02 3.46159e-02 14.7324 4.13960e-02 2.29635e-02 8.92437e-04 1.22594e-04 -2.04445e-05 -2.78875e-05 3 3.2421 0.5182 137.388397 50.280788 29.4966   34.2275  0.0838 -0.079 -0.946  0.373 -0.062 0 
SN: 2001ie 2001 63 0 NULL 0.03116 0.00001 0.03070 0.00001 11.4900 2.80000e-02 58.8049 47.6154 39.9954 52252.477 0.604 -5.59806e-01 0.1238 -2.51873e-02 2.95337e-02 16.3898 4.83773e-02 4.98955e-03 2.27348e-04 -8.32153e-04 -1.50004e-06 -4.05631e-06 11 40.6221 5.66632e-05 154.212311 60.281479 15.4704   35.7535  0.0804  0.115  1.428 -0.645  0.007 0 
SN: 2001V 2001 63 0 NULL 0.01612 0.00001 0.01510 0.00001 4.4220 3.8540 58.8306 52.6378 47.6078 51973.875 0.055 0.8399 8.04350e-02 -4.82487e-03 2.59526e-02 14.3240 3.19197e-02 3.34507e-02 9.98021e-04 7.35286e-05 -1.81894e-05 -2.17728e-05 64 92.8748 1.32207e-02 179.353790 25.202641 10.7633   33.8205  0.0581 -0.252 -4.339  0.937 -0.110 0 
SN: 2002bf 2002 63 0 NULL 0.02474 0.00001 0.02420 0.00001 10.7410 3.10000e-02 58.8157 55.5688 35.7194 52338.270 0.936 -2.29506e+00 0.3179 -9.60421e-02 9.33686e-02 15.7677 0.1451 8.84938e-03 1.26564e-03 1.58192e-02 -1.81495e-04 -1.09282e-04 3 0.2805 0.9910 153.926315 55.668709 18.4253   35.1081  0.1387 -0.003 -0.024 -2.301 -0.102 0 
SN: 2002bz 2002 63 0 NULL 0.03766 0.00001 0.03700 0.00001 10.9840 0.1180 47.6393 32.2536 27.7911 52366.812 1.012 -1.18006e+00 0.2361 -1.14073e-01 4.62829e-02 16.6663 8.57698e-02 3.86800e-03 3.17953e-04 -4.06377e-05 7.43357e-06 -1.17568e-05 5 2.1694 0.9035 216.168854 26.626471 16.5102   36.2186  0.0929  0.165  1.772 -1.287 -0.053 0 
SN: 2002ck 2002 63 0 NULL 0.03025 0.00001 0.02980 0.00001 10.9760 0.1430 83.3517 83.3044 76.8889 52396.902 0.541 0.1312 8.92005e-02 -4.15141e-02 3.15873e-02 16.0689 7.17399e-02 6.70592e-03 4.58059e-04 -3.43909e-04 5.68428e-06 -1.11368e-05 14 27.4635 2.51790e-02 236.753174 -0.990260 22.3079   35.5798  0.0641  0.007  0.114  0.131 -0.041 0 
SN: 2002de 2002 63 0 NULL 0.02827 0.00001 0.02812 0.00001 10.6610 0.1540 83.3274 76.9185 62.5041 52434.008 0.173 0.4571 0.3451 0.1131 2.69687e-02 16.4190 3.16817e-02 4.85722e-03 1.43822e-04 2.50008e-03 -1.50437e-05 -3.39115e-06 13 9.5448 0.7946 244.126389 35.708359 2.9977   35.4963  0.0666  0.053  0.789  0.329  0.125 0 
SN: 2002do 2002 63 0 NULL 0.01519 0.00001 0.01590 0.00001 11.0530 2.9830 66.6667 62.5061 55.5755 52442.492 0.539 -3.20980e+00 0.2215 -3.48261e-02 5.74654e-02 15.2310 0.1718 1.45074e-02 2.48790e-03 -1.52405e-03 8.65779e-05 -1.33312e-04 14 16.3991 0.3560 299.053558 40.436241 11.7353   34.2535  0.0708  0.068  0.956 -3.272 -0.029 0 
SN: 2002es 2002 63 0 NULL 0.01748 0.00001 0.01800 0.00001 10.9070 0.4130 90.8957 83.3172 62.4984 52514.848 0.992 -9.58819e-01 0.1313 0.3226 3.17895e-02 16.2245 6.54789e-02 5.81006e-03 3.61176e-04 -1.57768e-04 -5.17606e-06 -4.62661e-06 17 128.7540 9.16901e-19 50.946651 40.564880 14.5774   34.4542  0.0983 -0.004 -0.045 -0.955  0.320 0 
SN: 2002fb 2002 63 0 NULL 0.01477 0.00001 0.01560 0.00001 11.4130 2.6230 90.9208 90.9091 76.8630 52522.258 0.414 -2.95444e+00 0.1404 0.2274 4.84001e-02 15.9951 8.69476e-02 7.17721e-03 5.98404e-04 -5.72358e-04 -3.11150e-05 -2.07704e-05 12 17.3181 0.1852 29.453621 36.340561 14.7696   34.2405  0.1159  0.097  0.833 -3.017  0.256 0 
SN: 2002G 2002 63 0 NULL 0.03460 0.00001 0.03380 0.00001 10.9410 2.10000e-02 50.0052 32.2584 27.0329 52300.078 0.510 -1.51157e+00 0.4393 0.2211 4.13590e-02 17.3277 6.47938e-02 2.10334e-03 1.29342e-04 5.10790e-03 -4.42535e-05 -3.90529e-06 5 7.1947 0.2066 196.980347 34.085300 24.1713   35.7946  0.1189 -0.058 -0.486 -1.357  0.209 0 
SN: 2002hd 2002 63 0 NULL 0.03186 0.00001 0.03084 0.00001 11.8780 2.6680 71.4116 66.6780 62.4845 52576.066 0.019 -8.07085e-01 0.4211 1.13265e-02 2.77474e-02 16.5112 4.46738e-02 4.46172e-03 1.87411e-04 1.76898e-03 -1.20537e-05 -3.53615e-06 11 32.0556 1.35671e-03 133.514023 -7.189300 19.2919   35.7271  0.0831  0.078  0.943 -1.040  0.025 0 
SN: 2002hu 2002 63 0 NULL 0.02924 0.00001 0.03000 0.00001 10.0990 4.7100 83.3632 71.4227 62.5050 52592.477 0.094 0.3407 9.46109e-02 -7.90180e-02 2.67167e-02 16.3736 3.86997e-02 5.06464e-03 1.83778e-04 1.25894e-04 -1.59771e-06 -3.86826e-06 29 43.8489 4.92178e-02 34.583450 37.466270 17.7184   36.0302  0.0586  0.443  7.558  0.187  0.095 0 
SN: 2002jy 2002 63 0 NULL 0.01871 0.00001 0.01960 0.00001 10.7190 0.4150 76.9306 71.4307 66.6600 52634.449 0.285 0.8649 0.1069 -2.54352e-02 2.76796e-02 15.4928 4.46724e-02 1.13996e-02 4.78817e-04 -5.90463e-04 1.06137e-05 -1.06551e-05 19 22.8694 0.2953 20.317631 40.498692 14.7576   35.0566  0.0600  0.410  6.836  0.594  0.136 0 
SN: 2003ae 2003 63 0 NULL 0.03371 0.00001 0.03280 0.00001 9.7490 3.00000e-02 49.9936 35.7225 35.7105 52667.961 0.775 -1.78800e+00 0.2455 0.1289 6.41578e-02 17.0472 0.1085 2.72335e-03 2.86341e-04 3.39131e-03 -2.51734e-05 -7.42854e-06 11 13.6795 0.3216 142.094040 27.444799 12.5191   35.7613  0.1878 -0.024 -0.130 -1.781  0.121 0 
SN: 2003cg 2003 63 0 NULL 0.00528 0.00001 0.00410 0.00001 10.8980 7.50000e-02 100 90.9167 43.4759 52729.855 0.092 -5.21036e-01 6.79856e-02 1 4.52005e-03 15.4098 2.01391e-02 1.23046e-02 2.30365e-04 4.56093e-12 -2.43677e-06 5.15002e-13 25 97.0514 3.95019e-10 153.566727 3.467230 7.8856   31.6008  0.0281  0.378 13.448 -0.942  1.031 0 
SN: 2003cq 2003 63 0 NULL 0.03376 0.00001 0.03330 0.00001 11.2170 3.70000e-02 62.5168 58.8452 -99 52739.727 0.162 -7.35469e-01 0.1663 7.25437e-02 5.13052e-02 16.8774 5.97989e-02 3.18457e-03 1.80316e-04 -2.91518e-04 -2.81375e-06 -8.64078e-06 12 31.1503 3.20513e-03 179.058975 60.522129 10.5737   35.9134  0.1090  0.094  0.864 -0.778  0.111 0 
SN: 2003du 2003 63 0 NULL 0.00667 0.00001 0.00640 0.00001 6.9520 0.1320 90.9069 83.3333 62.4814 52766.211 0.056 0.2002 6.09052e-02 -1.02435e-01 2.51455e-02 13.1995 2.93335e-02 9.42340e-02 2.58063e-03 4.04329e-05 -2.31201e-05 -5.75038e-05 45 64.3347 3.82363e-02 218.648865 59.334431 15.8672   32.9090  0.0546  0.715 13.105  0.042  0.206 0 
SN: 2003hu 2003 63 0 NULL 0.07472 0.00001 0.07500 0.00001 11.0190 4.10000e-02 28.5666 26.3180 23.2582 52891.742 1.677 0.7512 0.4270 -1.36304e-01 7.48081e-02 17.4506 0.1289 1.87829e-03 2.36742e-04 5.77292e-03 -1.82664e-05 -1.03228e-05 15 18.9565 0.2709 287.879669 77.893028 15.7522   37.3422  0.1924 -0.305 -1.585  0.904 -0.225 0 
SN: 2003it 2003 63 0 NULL 0.02397 0.00001 0.02510 0.00001 11.2670 2.60000e-02 47.6160 41.6588 32.2571 52935.227 0.351 -1.59691e+00 0.1670 3.99252e-02 3.28246e-02 16.1193 5.27772e-02 6.40173e-03 3.18873e-04 7.95518e-05 -6.82975e-06 -8.15580e-06 8 15.5614 4.91061e-02 1.452180 27.452391 29.2540   35.1358  0.0742 -0.056 -0.760 -1.542  0.018 0 
SN: 2003kc 2003 63 0 NULL 0.03431 0.00001 0.03340 0.00001 10.7320 4.50000e-02 55.5331 50.0158 31.2606 52978.785 0.553 -7.33209e-01 0.1792 0.1014 3.85908e-02 16.8757 5.69992e-02 3.18950e-03 1.71917e-04 2.31767e-04 4.37088e-07 -6.22576e-06 14 53.1050 3.70396e-06 146.642883 30.655350 19.4443   35.8226  0.0706 -0.003 -0.047 -0.726  0.097 0 
SN: 2003kf 2003 63 0 NULL 0.00770 0.00001 0.00740 0.00001 8.9140 4.1960 125.0167 76.9301 55.5836 52981.504 0.120 0.5035 6.32909e-02 -4.78780e-02 5.21910e-02 13.0791 0.1665 0.1053 1.74437e-02 -1.28579e-03 4.04358e-04 -9.26038e-04 51 109.8379 5.06309e-06 91.147850 -12.628570 13.8157   32.6618  0.0367  0.151  4.106  0.464 -0.084 0 
SN: 2003W 2003 63 0 NULL 0.02116 0.00001 0.02010 0.00001 10.6460 0.6350 83.3459 83.3207 66.6726 52680.531 0.062 -7.15664e-02 6.59662e-02 0.1132 2.66248e-02 15.6200 4.14905e-02 1.01390e-02 3.94951e-04 -1.32129e-04 -8.04517e-07 -8.30618e-06 35 155.2207 9.48980e-17 146.706223 16.043819 12.6481   34.6230  0.0575 -0.079 -1.367 -0.043  0.079 0 
SN: 2004as 2004 63 0 NULL 0.03209 0.00001 0.03102 0.00001 9.3710 6.00000e-02 47.6302 41.6597 35.7216 53086.328 0.153 0.4061 0.1443 3.19028e-02 2.80797e-02 16.6958 3.21949e-02 3.76435e-03 1.13294e-04 1.65536e-04 -3.31499e-06 -2.73233e-06 16 22.1121 0.1804 171.413269 22.830290 17.4281   36.0177  0.0655  0.356  5.435  0.132  0.165 0 
SN: 2004fu 2004 63 0 NULL 0.00866 0.00001 0.00920 0.00001 10.3900 3.1430 47.6280 33.3333 -99 53326.004 0.156 -1.15798e+00 0.1660 8.61947e-02 7.56337e-02 14.0414 0.2101 4.33951e-02 9.26387e-03 1.86375e-04 8.83110e-05 -5.70860e-04 10 36.2757 7.54693e-05 308.798370 64.807343 12.9125   32.9760  0.1411 -0.011 -0.076 -1.157  0.083 0 
SN: 2004L 2004 63 0 NULL 0.03341 0.00001 0.03230 0.00001 10.6260 4.70000e-02 52.6207 40.0058 34.4882 53031.816 0.058 -1.19187e+00 0.2854 0.1936 3.22647e-02 17.1333 4.47770e-02 2.51581e-03 1.05924e-04 4.12195e-04 -2.59296e-06 -2.54643e-06 17 36.7611 5.62905e-03 156.767197 16.018829 8.8735   35.7302  0.0827 -0.021 -0.257 -1.147  0.185 0 
SN: 2001ay 2001 63 0 NULL 0.03086 0.00001 0.03020 0.00001 10.7010 0.3870 76.9457 76.9355 71.4466 52024.812 0.319 3.3764 0.1947 9.73490e-02 2.82978e-02 16.4880 3.22069e-02 4.55819e-03 1.37238e-04 -8.87581e-04 -6.74980e-07 -3.17953e-06 30 112.0186 4.23731e-11 216.570602 26.248680 6.5066   36.0229  0.0750  0.421  5.609  2.771  0.234 0 
SN: 2001bf 2001 63 0 NULL 0.01520 0.00001 0.01550 0.00001 10.2260 3.8090 90.9178 76.9483 66.6857 52046.852 0.243 0.4799 8.67037e-02 -8.53647e-03 3.11618e-02 14.4821 6.75622e-02 2.89163e-02 1.85654e-03 -2.79334e-04 1.81771e-05 -4.53504e-05 19 84.1106 7.78932e-10 270.391907 26.250509 15.7096   33.9397  0.0619 -0.190 -3.070  0.543 -0.078 0 
SN: 2001cp 2001 63 0 NULL 0.02239 0.00001 0.02240 0.00001 11.3180 3.0540 71.4224 66.6734 50 52088.688 0.531 -7.47904e-01 0.7823 -2.79597e-01 6.41595e-02 15.0423 0.1370 1.72613e-02 2.32180e-03 3.09773e-02 -1.16503e-03 -1.21032e-04 3 4.9901 0.1725 257.760834 5.840840 17.5139   35.1683  0.1390  0.228  1.638 -1.469 -0.270 0 
SN: 2001eh 2001 63 0 NULL 0.03620 0.00001 0.03704 0.00001 11.6700 3.1860 66.6896 55.5556 52.6480 52170.047 0.332 1.6228 0.1413 -1.61866e-02 2.86094e-02 16.3876 4.69518e-02 4.99982e-03 2.20956e-04 -7.45960e-04 3.82922e-06 -4.86542e-06 32 73.7183 6.06477e-05 24.550230 41.655258 9.5035   36.0289  0.0665 -0.027 -0.413  1.655 -0.028 0 
SN: 2001ep 2001 63 0 NULL 0.01306 0.00001 0.01313 0.00001 10.2140 2.90000e-02 100 90.9420 62.5036 52200.227 0.096 -1.04032e+00 6.23584e-02 7.48603e-02 2.73693e-02 14.6478 4.20690e-02 2.48254e-02 9.80787e-04 1.13299e-05 -2.87878e-06 -2.13205e-05 30 61.8229 8.18618e-04 74.251450 -4.761120 14.9251   33.6340  0.0580 -0.132 -2.270 -1.014  0.018 0 
SN: 2001fh 2001 63 0 NULL 0.01142 0.00001 0.01230 0.00001 10.2840 3.5020 66.6773 62.5027 58.8364 52224.398 0.121 -1.96688e+00 0.1233 -1.41028e-01 8.04572e-02 14.1948 0.2883 3.76781e-02 1.14577e-02 -2.41757e-03 3.18369e-04 -1.22818e-03 27 56.4800 1.12378e-03 320.177246 44.398090 21.6864   33.7205  0.0345  0.098  2.846 -2.028 -0.178 0 
SN: 2001gc 2001 63 0 NULL 0.01932 0.00001 0.01930 0.00001 11.4760 2.7100 52.6303 41.6667 40 52243.121 1.059 0.8256 0.6851 0.3100 8.96987e-02 15.5607 0.1712 1.07085e-02 1.82949e-03 6.97471e-04 9.20537e-05 -1.93813e-06 11 24.1236 1.95677e-02 88.858803 51.909512 4.7367   34.0792  0.3413 -0.533 -1.562  1.077  0.196 0 
SN: 2001ic 2001 63 0 NULL 0.04296 0.00001 0.04420 0.00001 11.3990 0.5820 29.4120 25 22.7236 52245.266 1.859 -1.65293e+00 0.5453 6.28753e-02 0.1404 17.0995 0.2358 2.59529e-03 6.29615e-04 3.62048e-02 -1.46053e-04 -3.04087e-05 3 1.1635 0.8841 347.680420 7.569510 8.6003   36.0371  0.4141 -0.414 -1.001 -1.676 -0.043 0 
SN: 2001N 2001 63 0 NULL 0.02205 0.00001 0.02100 0.00001 10.8740 8.90000e-02 76.9169 71.4255 62.5042 51928.668 1.407 -4.73753e-02 0.2744 0.2584 3.19230e-02 16.2340 7.44382e-02 5.75961e-03 4.08731e-04 -1.04310e-03 3.31900e-05 -7.89134e-06 9 57.7623 9.58303e-09 159.991913 24.090469 13.6585   34.7903  0.0845 -0.008 -0.095 -0.032  0.255 0 
SN: 2002ar 2002 63 0 NULL 0.03127 0.00001 0.03020 0.00001 10.8550 0.5250 38.4565 22.7241 -99 52312.793 4.997 -1.52325e+00 0.4733 -3.30352e-01 0.3022 16.0826 0.1590 6.62179e-03 1.04461e-03 -6.07837e-02 4.83101e-05 7.55716e-06 -1 3.10710e-07 1 174.432755 22.009581 24.2823   36.2573  0.9847  0.655  0.665 -1.665 -0.134 0 
SN: 2002bo 2002 63 0 NULL 0.00535 0.00001 0.00430 0.00001 10.7520 0.1270 83.3395 83.3181 62.5025 52357.234 0.046 -6.07133e-01 6.85927e-02 0.3617 2.67886e-02 13.6819 3.59204e-02 6.04259e-02 2.03256e-03 2.70130e-04 -4.37618e-05 -4.66327e-05 44 88.6497 1.11873e-04 154.527145 21.828230 14.8308   31.8396  0.0560  0.513  9.151 -0.706  0.581 0 
SN: 2002cd 2002 63 0 NULL 0.00979 0.00001 0.01040 0.00001 11.0070 6.50000e-02 111.0837 100 66.6667 52384.152 0.082 0.5922 0.1046 0.4712 5.68935e-02 15.3022 0.1904 1.35867e-02 2.60377e-03 -6.33975e-04 4.08055e-05 -1.89060e-04 11 54.0074 2.72433e-07 305.893341 58.346470 17.7490   33.2883  0.0343  0.033  0.975  0.582  0.494 0 
SN: 2002cr 2002 63 0 NULL 0.01030 0.00001 0.00940 0.00001 9.8100 3.4490 100 90.9155 71.4286 52408.859 0.047 -5.06456e-01 6.25160e-02 -1.94738e-02 2.64878e-02 13.9623 3.35554e-02 4.66744e-02 1.46503e-03 7.37267e-05 -1.83718e-05 -3.14299e-05 23 46.6637 3.68092e-03 211.656876 -5.439260 18.8850   33.3157  0.0592  0.282  4.760 -0.565  0.093 0 
SN: 2002dj 2002 63 0 NULL 0.01035 0.00001 0.00930 0.00001 10.8940 2.4640 71.4005 62.5065 40 52451.418 0.107 8.54981e-02 0.1350 6.63041e-02 3.01471e-02 13.7108 6.50042e-02 5.88408e-02 3.63046e-03 7.42839e-04 -5.44195e-05 -9.15586e-05 29 34.1737 0.2330 198.251724 -19.519039 7.9263   32.8812  0.0524 -0.129 -2.465  0.147  0.016 0 
SN: 2002dp 2002 63 0 NULL 0.01045 0.00001 0.01164 0.00001 10.5670 0.4860 52.6316 43.4739 33.3425 52451.230 0.159 -2.79029e-01 0.2289 8.91478e-02 2.97394e-02 14.3413 4.44233e-02 3.29205e-02 1.37489e-03 2.00006e-03 -8.93723e-05 -3.44378e-05 22 20.3078 0.6233 352.125427 22.427240 6.8615   33.3898  0.0603 -0.112 -1.854 -0.146  0.046 0 
SN: 2002eu 2002 63 0 NULL 0.03672 0.00001 0.03760 0.00001 10.7540 0.4170 47.6283 41.6824 28.5678 52518.137 0.076 -2.06498e+00 0.3842 6.31936e-02 9.58690e-02 17.0384 0.1456 2.74562e-03 3.94035e-04 1.57340e-02 -8.48343e-05 -2.04435e-05 3 1.2210 0.8746 27.431450 32.628422 21.9934   35.9173  0.2472 -0.173 -0.698 -2.049  0.010 0 
SN: 2002fk 2002 63 0 NULL 0.00699 0.00001 0.00750 0.00001 10.3020 0.2190 83.2921 71.4361 66.6754 52548.168 0.165 -2.58271e-03 7.10132e-02 -8.75521e-02 2.70337e-02 12.9063 3.89910e-02 0.1235 4.51394e-03 -1.94319e-04 9.80721e-06 -9.58184e-05 27 38.6831 8.61567e-02 50.523781 -15.400830 6.8936   32.5408  0.0602  0.001  0.009 -0.001 -0.090 0 
SN: 2002ha 2002 63 0 NULL 0.01306 0.00001 0.01405 0.00001 11.0720 0.4520 100 100 100 52581.352 0.116 -1.36974e+00 7.74023e-02 -6.16390e-02 3.22299e-02 14.4698 6.66608e-02 2.92465e-02 1.85191e-03 -3.60115e-05 -3.64602e-06 -4.68817e-05 22 12.6971 0.9583 311.827484 0.312600 10.8476   33.8331  0.0641 -0.081 -1.265 -1.347 -0.093 0 
SN: 2002he 2002 63 0 NULL 0.02484 0.00001 0.02456 0.00001 10.8670 3.5590 50 47.6087 47.6084 52586.211 0.117 -1.83232e+00 0.1879 -3.42902e-02 3.39906e-02 15.9908 5.05170e-02 7.20609e-03 3.43206e-04 2.38631e-03 -3.77882e-05 -9.67497e-06 22 13.2552 0.9258 124.995018 62.820480 17.5113   35.2044  0.0704  0.060  0.857 -1.868 -0.015 0 
SN: 2002hw 2002 63 0 NULL 0.01630 0.00001 0.01750 0.00001 10.6690 3.80000e-02 62.4970 62.4953 43.4708 52595.746 0.120 -2.00804e+00 0.1709 0.4183 3.53961e-02 16.4325 7.48388e-02 4.79749e-03 3.42350e-04 8.13372e-04 -8.15687e-06 -1.02824e-05 18 32.2431 2.05738e-02 1.704270 8.630180 14.8879   34.2185  0.0632 -0.178 -2.816 -1.851  0.352 0 
SN: 2002kf 2002 63 0 NULL 0.01947 0.00001 0.01930 0.00001 9.5740 4.6110 100 90.9130 76.9147 52639.922 0.535 -1.15159e+00 7.52066e-02 -4.87361e-02 3.32116e-02 15.4177 7.56785e-02 1.22153e-02 8.81812e-04 -2.36611e-04 2.74447e-06 -2.35060e-05 23 37.3884 4.00065e-02 99.313683 49.853020 12.0334   34.7715  0.0636  0.159  2.507 -1.200  0.003 0 
SN: 2003ai 2003 63 0 NULL 0.03694 0.00001 0.03620 0.00001 8.1320 2.5380 41.6667 34.4714 16.3908 52696.184 2.828 0.5210 0.2685 3.00323e-02 4.73339e-02 16.9357 0.1631 3.01812e-03 4.89235e-04 -7.35852e-04 -1.20726e-05 -4.93739e-06 1 6.8368 3.27651e-02 195.244583 39.856850 23.1012   36.2794  0.2116  0.274  1.296  0.421  0.062 0 
SN: 2003ch 2003 63 0 NULL 0.02922 0.00001 0.02862 0.00001 10.6320 3.7940 66.6780 66.6667 62.5052 52726.219 0.245 -1.30511e+00 0.1588 -2.45565e-02 3.00757e-02 16.4410 5.17560e-02 4.75992e-03 2.32396e-04 -5.02358e-04 2.84985e-06 -5.41075e-06 13 17.7585 0.2180 109.491211 9.693010 12.6079   35.6983  0.0678  0.215  3.177 -1.507  0.050 0 
SN: 2003D 2003 63 0 NULL 0.02414 0.00001 0.02300 0.00001 10.9530 3.4040 62.4813 55.5593 39.9819 52635.793 0.610 -2.16105e+00 0.1933 0.3000 4.98991e-02 16.5123 8.37683e-02 4.45735e-03 3.57515e-04 -4.78772e-05 -2.95918e-05 -2.56601e-06 9 32.6001 3.17887e-04 144.723129 -4.851560 13.6661   34.6437  0.1744 -0.355 -2.037 -2.011  0.216 0 
SN: 2003fa 2003 63 0 NULL 0.04016 0.00001 0.04039 0.00001 10.5520 4.2570 83.3432 71.4444 62.4640 52807.469 0.070 1.4796 9.90213e-02 -3.57281e-02 2.64326e-02 16.4649 3.66846e-02 4.65649e-03 1.60021e-04 2.12133e-04 -3.09698e-06 -3.43888e-06 49 74.2171 1.46930e-02 266.032227 40.880859 18.3788   36.1467  0.0578 -0.103 -1.782  1.527 -0.079 0 
SN: 2003ic 2003 63 0 NULL 0.05420 0.00001 0.05530 0.00001 11.9050 0.4620 50.0072 41.6726 33.3348 52906.645 0.039 -1.76011e+00 0.2479 -2.33804e-02 3.79628e-02 17.3767 5.86167e-02 2.01049e-03 1.11526e-04 3.39526e-05 -2.24930e-06 -1.90735e-06 10 5.2703 0.9174 10.459730 -9.305310 16.0944   36.5667  0.1123 -0.389 -3.462 -1.456 -0.131 0 
SN: 2003iv 2003 63 0 NULL 0.03358 0.00001 0.03431 0.00001 10.8160 3.8720 62.4711 55.5505 55.5408 52934.164 0.289 -2.10631e+00 0.1916 -7.31606e-02 3.71499e-02 16.7456 8.29278e-02 3.59550e-03 2.85382e-04 -2.40200e-04 1.33082e-06 -8.39134e-06 8 4.1947 0.8981 42.530182 12.845910 23.1095   36.0414  0.0761  0.156  2.045 -2.248 -0.027 0 
